upper,lower,mult_high,mult_low,pnl
0.7,0.3,1.5,0.6,-38539
0.7,0.3,1.5,0.7,-31230
0.7,0.3,1.5,0.8,-23931
0.7,0.3,1.9,0.2,-71841
0.7,0.3,1.9,0.3,-64527
0.7,0.3,1.9,0.4,-57225
0.7,0.3,1.9,0.5,-49927
0.7,0.3,1.9,0.6,-42612
0.7,0.3,1.9,0.7,-35303
0.7,0.3,1.9,0.8,-28004
0.7,0.3,2.5,0.2,-77950
0.7,0.3,2.5,0.3,-70636
0.7,0.3,2.5,0.4,-63334
0.7,0.3,2.5,0.5,-56036
0.7,0.3,2.5,0.6,-48721
0.7,0.3,2.5,0.7,-41412
0.7,0.3,2.5,0.8,-34113
0.7,0.4,0.9,0.2,-9064
0.7,0.4,0.9,0.3,-8654
0.7,0.4,0.9,0.4,-8245
0.7,0.4,0.9,0.5,-7836
0.7,0.4,0.9,0.6,-7427
0.7,0.4,0.9,0.7,-7018
0.7,0.4,0.9,0.8,-6608
0.7,0.4,1.1,0.2,-47088
0.7,0.4,1.1,0.3,-41813
0.7,0.4,1.1,0.4,-36551
0.7,0.4,1.1,0.5,-31289
0.7,0.4,1.1,0.6,-26014
0.7,0.4,1.1,0.7,-20745
0.7,0.4,1.1,0.8,-15481
0.7,0.4,1.3,0.2,-48716
0.7,0.4,1.3,0.3,-43441
0.7,0.4,1.3,0.4,-38179
0.7,0.4,1.3,0.5,-32917
0.7,0.4,1.3,0.6,-27642
0.7,0.4,1.3,0.7,-22373
0.7,0.4,1.3,0.8,-17109
0.7,0.4,1.5,0.2,-50342
0.7,0.4,1.5,0.3,-45067
0.7,0.4,1.5,0.4,-39805
0.7,0.4,1.5,0.5,-34543
0.7,0.4,1.5,0.6,-29268
0.7,0.4,1.5,0.7,-23999
0.7,0.4,1.5,0.8,-18735
0.7,0.4,1.9,0.2,-53597
0.7,0.4,1.9,0.3,-48322
0.7,0.4,1.9,0.4,-43060
0.7,0.4,1.9,0.5,-37798
0.7,0.4,1.9,0.6,-32523
0.7,0.4,1.9,0.7,-27254
0.7,0.4,1.9,0.8,-21990
0.7,0.4,2.5,0.2,-58478
0.7,0.4,2.5,0.3,-53203
0.7,0.4,2.5,0.4,-47941
